Date,Close,High,Low,Open,Volume
2024-03-18,506.41455078125,509.00161876903627,505.9998460609416,507.54023814731886,88893300
2024-03-19,509.22882080078125,509.5151545205673,504.69647924551435,505.7135636183011,60755300
2024-03-20,513.9387817382812,514.0770367347149,508.60668308986254,509.28801383732645,69594600
2024-03-21,515.63720703125,517.5231763815539,515.3508130660615,516.8122539881692,60256100
2024-03-22,514.65966796875,516.0420371815087,514.4226335652195,515.5483209766468,79023000
2024-03-25,513.2377319335938,514.4028948746237,513.0797090074374,513.2673235646932,48512100
2024-03-26,512.2898559570312,515.0250632840681,511.88503514758946,514.679425746157,65463700
2024-03-27,516.5950317382812,516.6345676089135,512.9612874577568,515.1534188944993,82999800
2024-03-28,516.496337890625,518.0169622820405,516.2100041549976,516.6345929084168,96294900
2024-04-01,515.59765625,517.7897874357077,514.4226093270697,517.246711689566,62477500
2024-04-02,512.3195190429688,512.4577137930522,509.98913247450986,511.7270233656594,74230300
2024-04-03,512.8822631835938,514.4029477306854,511.1641403606512,511.21349992961393,59155800
2024-04-04,506.6219482421875,517.2862060989289,506.3158466091879,516.9406288664777,96858100
2024-04-05,511.9145812988281,513.8993301021636,507.55014688576046,507.99450352753723,74482100
2024-04-08,512.2008666992188,513.6425395902407,511.38134126248457,512.6255156348878,48401800
2024-04-09,512.7933959960938,514.2054170815929,507.8858256784909,513.9585589840982,68124400
2024-04-10,507.65875244140625,509.67309288761504,505.65429596232127,507.02678122640623,82652800
2024-04-11,511.4900207519531,512.951401525454,505.6444373898546,509.19917018359536,70099000
2024-04-12,504.42987060546875,509.33741106297106,502.68209589185415,507.9056219639592,92469100
2024-04-15,498.1103210449219,508.82393922642535,497.25122948428464,508.6560925817605,92101400
2024-04-16,497.20184326171875,500.1345187428283,495.89842524032656,498.59412658447235,73484000
2024-04-17,494.2593078613281,499.8580631918657,492.8472866698088,499.6901864139846,75910300
2024-04-18,493.24224853515625,497.79432781744384,492.29432181692374,495.6713540683197,74548100
2024-04-19,488.93707275390625,494.1704528693444,487.65339244333126,493.1632825831793,102129100
2024-04-22,493.4397277832031,496.0663016240086,489.20363428399787,491.5734660539285,67961000
2024-04-23,499.2951965332031,499.7296692081934,493.2521149516696,495.473837893942,64633600
2024-04-24,499.0581970214844,500.99355602637405,496.8068524264775,500.1937382185456,55928100
2024-04-25,497.1623229980469,497.93251905471595,491.23772867473235,492.90649181985617,69122400
2024-04-26,501.8724365234375,503.47207230236467,499.34461181258143,499.98643689086055,64306100
2024-04-29,503.6498107910156,504.33114161625775,500.87512791942584,503.679432560198,46415400
2024-04-30,495.67132568359375,503.1560499967319,495.67132568359375,502.16861759935483,77483600
2024-05-01,494.0618591308594,501.80332634186607,493.58788068094316,495.0789134040568,80242800
2024-05-02,498.6829833984375,499.5321909315141,493.27184300217647,497.81403806563185,62550200
2024-05-03,504.8643493652344,506.1084937698732,502.1686479094306,504.73597832437986,72756700
2024-05-06,510.07794189453125,510.1174174924548,506.84901878864906,507.29337540466497,47264700
2024-05-07,510.6408386230469,512.0528598136372,509.959507812529,511.0555433826376,52561300
2024-05-08,510.690185546875,511.23326133471676,508.66596110050506,508.7844481717399,42047200
2024-05-09,513.6327514648438,513.6722873367964,510.216273554399,510.87783646053344,43643700
2024-05-10,514.2943115234375,516.0716777683562,513.0600210383426,515.252092011188,52233200
2024-05-13,514.3634643554688,516.1013552905981,513.2081851442226,515.9927521741776,36716400
2024-05-14,516.723388671875,517.246756798696,514.0178334036524,514.5609091971558,57535900
2024-05-15,523.1219482421875,523.4181658986269,518.579723193792,519.2215783394845,59504900
2024-05-16,522.0455932617188,524.8400435894835,521.8974543071682,523.2206401278181,50244800
2024-05-17,522.7960815429688,522.8652090411972,520.6928457686228,522.1641103603855,59187600
2024-05-20,523.3984985351562,524.8796473700406,522.5196690954474,522.9146662253235,37764200
2024-05-21,524.68212890625,524.8401518594475,522.4209301339331,522.628312659468,33437000
2024-05-22,523.17138671875,524.7018950646127,520.9693712262205,523.9810886138737,48390000
2024-05-23,519.3499145507812,526.3705437441218,518.1254478727736,526.2619406553897,57211200
2024-05-24,522.7862548828125,523.6058407166882,520.2584301434748,521.2162107208669,41258400
2024-05-28,523.151611328125,523.8428261329518,520.4855315198485,523.6058519754333,36269600
2024-05-29,519.4881591796875,520.6829740747881,518.7673528167415,519.0734544486314,45190300
2024-05-30,516.0420532226562,518.5995297613006,514.7781710383293,517.9280829339874,46468500
2024-05-31,520.7422485351562,520.8706195756462,511.84547248017293,517.0097851977956,90785800
2024-06-03,521.1668701171875,522.6579028598898,516.0322089781413,522.3715691266408,46835700
2024-06-04,521.7494506835938,522.49990899419,518.3625645865347,519.8437132727871,34632700
2024-06-05,527.9505004882812,527.9702684234203,522.0851492209949,524.0995500261425,47610400
2024-06-06,527.9406127929688,528.6910711058155,525.985515807043,528.2565984124882,30808500
2024-06-07,527.298828125,530.1426384879702,525.8472710404382,526.9531905962492,43224500
2024-06-10,528.9280395507812,529.253909134287,525.8769070309806,526.4792263610262,35729300
2024-06-11,530.2018432617188,530.2610867954452,525.3634003577233,527.3580331066662,36383400
2024-06-12,534.5564575195312,537.2817809327009,533.5097814532659,534.8230835871974,63251300
2024-06-13,535.6327514648438,536.5016968534992,532.808709085761,536.323966242378,44760900
2024-06-14,535.9586181640625,535.9882097983759,533.0653880279153,534.0824723877374,40089900
2024-06-17,540.2242431640625,541.6363245352009,534.8032489186013,535.2673734870664,55839500
2024-06-18,541.5968627929688,541.725233844278,539.8589718842574,540.2835606431654,41376400
2024-06-20,540.1255493164062,543.206333734204,538.3284150280085,542.5348869014116,70328200
2024-06-21,539.4014282226562,540.5307472774641,537.9254170455512,539.2924747513658,64513900
2024-06-24,537.6480102539062,541.8185338516724,537.5291409294473,539.2231194967758,45528700
2024-06-25,539.7183837890625,540.0849075862001,537.3507924251047,538.8862381242648,38273300
2024-06-26,540.3920288085938,541.1151605924962,537.935315544085,538.5890968132603,38550600
2024-06-27,541.2439575195312,541.8284487491936,539.5004601471773,540.2533395091051,35041500
2024-06-28,539.1141357421875,545.1173392760371,537.85609191082,542.0265552795133,76144500
2024-07-01,540.2236328125,540.758544752217,537.4300828689322,540.5108902585941,40297800
2024-07-02,543.8592529296875,543.8592529296875,538.5495544229893,538.5990732354992,40434800
2024-07-03,546.2861938476562,546.6527176503928,543.5025598400373,543.5421627913393,32789900
2024-07-05,549.4363403320312,549.8424670776978,545.9493458886657,546.5932717248053,41488400
2024-07-08,550.0703735351562,551.0312439407816,548.9905733480141,550.2288458063081,36110500
2024-07-09,550.6053466796875,551.9525727530728,550.3081733491656,551.0412210519627,27289700
2024-07-10,556.0537109375,556.4004030574295,551.5464110657902,551.843584377519,38701200
2024-07-11,551.2590942382812,557.0542459098444,550.6152288053468,556.1725813645302,53054200
2024-07-12,554.7361450195312,558.3816118783382,551.9228238555439,552.3983011311424,53084400
2024-07-15,556.26171875,559.5406617004013,554.3795204861657,556.7570277181121,40584300
2024-07-16,559.5604248046875,559.8575980887277,556.8263096664786,557.5891048142814,36475300
2024-07-17,551.71484375,555.2513576014627,551.3879228494364,553.5573788940302,57119000
2024-07-18,547.4749145507812,554.2705999484662,545.2658557697873,553.2700660994436,56270400
2024-07-19,543.8394165039062,548.8816891943164,542.7695320353313,547.2372293030306,65509100
2024-07-22,549.4463500976562,550.0605284790182,545.8504015789395,547.8118060573195,43346700
2024-07-23,548.5844116210938,551.5166019194357,548.0891026693448,549.3372304392366,34439600
2024-07-24,536.1521606445312,544.0176699808688,535.2209773062864,543.7105808194543,74515300
2024-07-25,533.358642578125,542.3237843826932,532.4076879374397,536.2710620902797,61158300
2024-07-26,539.3320922851562,542.0562919162144,536.4097569520611,537.192383905728,53763800
2024-07-29,539.6491088867188,541.9176024979843,537.6282093301492,540.8972973275345,39515800
2024-07-30,536.9149780273438,542.2049049678778,533.4676465939222,541.1350205544782,46853600
2024-07-31,545.642333984375,548.3070989978249,542.4426569823155,543.8294859958498,65663400
2024-08-01,537.9154663085938,549.6641807633281,534.3690370943198,547.3857715555625,76428700
2024-08-02,527.900390625,531.9519846487756,523.6406845786929,530.7236279231074,82789100
2024-08-05,512.5259399414062,518.6677835651788,505.48263031997044,506.83980235904284,146267400
2024-08-06,517.2512817382812,524.7799553554416,513.0114071118838,514.3487174048885,84826300
2024-08-07,513.7938842773438,526.6026277008622,513.1896218330463,523.5118440416625,70698300
2024-08-08,525.6714477539062,526.3053973005219,516.9441058934248,518.994631875678,63276600
2024-08-09,527.9894409179688,529.495199519807,523.6010107428957,524.8392831555863,45619600
2024-08-12,528.2669067382812,530.7037884446491,525.9686656073576,529.1980901235476,42542100
2024-08-13,536.95458984375,537.1923889659508,531.2486806240174,531.4963351382646,52333100
2024-08-14,538.6485595703125,539.847229165935,535.052611245972,537.7569791487715,42446900
2024-08-15,547.881103515625,548.168360968592,543.730411684699,544.3445900065761,60846800
2024-08-16,549.1094360351562,549.8127965494804,546.0880633659141,546.246535635152,44430700
2024-08-19,554.3597412109375,554.3597412109375,548.6636875389138,549.5255203879397,39121800
2024-08-20,553.4583129882812,555.5782501123483,552.1011711057072,553.9041032003555,33732300
2024-08-21,555.3602294921875,556.8362405615584,549.5254752640853,554.5182284209087,41514600
2024-08-22,551.0015258789062,557.8962490623195,549.7731692085193,557.2820707271261,56121500
2024-08-23,556.8560791015625,557.8070941103703,552.0614615681247,554.2804965886761,50639400
2024-08-26,555.5286254882812,558.6193486946379,553.8049599073349,557.896216929936,35788600
2024-08-27,556.2914428710938,556.7867518721707,553.0818502181188,554.240856351132,32693900
2024-08-28,553.0620727539062,556.3806796641229,549.8326480761413,555.944805281924,41066000
2024-08-29,553.1115112304688,558.3915218624276,551.9525051521193,555.0531441896234,38715200
2024-08-30,558.3915405273438,558.9066812293946,551.9129206487703,555.5088687841893,62700100
2024-09-03,546.900390625,555.5484662312776,544.3544951641693,555.2116295150004,60600100
2024-09-04,545.781005859375,549.2283371934773,544.304994695349,545.0380423502995,47224900
2024-09-05,544.45361328125,548.6043056443475,541.9671521129878,545.7216335035239,44264300
2024-09-06,535.290283203125,546.4248189179493,534.3789316488474,544.7804197789798,68493800
2024-09-09,541.2835083007812,542.5713599602232,537.588522826048,539.5400715589968,40445800
2024-09-10,543.6412963867188,543.9979648614943,538.2820789602596,543.2153378505611,36394600
2024-09-11,549.2183837890625,550.1495670752728,534.8940870094609,543.5520781692663,75248600
2024-09-12,553.8446655273438,554.151754700655,547.5542047078643,549.80292700237,51892700
2024-09-13,556.7371826171875,557.7476322358331,554.2012031799659,554.4587735111908,39310500
2024-09-16,557.5594482421875,557.8268739812047,554.6470289741064,556.4697321910213,36656100
2024-09-17,557.7872924804688,561.2643713841238,555.5286543862046,559.7982156086712,49321000
2024-09-18,556.1329956054688,563.354579399442,555.5683360633434,558.4510079757443,59044900
2024-09-19,565.623046875,567.5052452619498,562.7502909495536,565.6527944370424,75315500
2024-09-20,564.6453247070312,565.6985982057745,561.584845604879,564.237952213736,77503100
2024-09-23,566.0562744140625,566.7121216588677,564.4962264504853,565.7284114396389,44116900
2024-09-24,567.6759033203125,567.7355202798775,563.9993624192057,566.8610977742745,46805700
2024-09-25,566.4239501953125,568.2622511765038,565.301113457304,567.5170087741786,38428600
2024-09-26,568.6696166992188,571.064362885533,566.2848774298052,570.7364392510955,48336000
2024-09-27,567.8448486328125,570.5774039966909,566.8015214416548,569.7527127715928,42100900
2024-09-30,570.120361328125,570.7364235043248,564.4763997038558,566.8015219435828,63557400
2024-10-01,565.012939453125,570.4184330981693,562.409564342811,569.7626465103712,72668800
2024-10-02,565.25146484375,566.2849064967246,561.6842717014576,564.108796170998,38097800
2024-10-03,564.2180786132812,566.185499206709,561.9028418329451,563.7609747596233,40846500
2024-10-04,569.3452758789062,569.7228701967099,564.4962273588824,568.7192674387571,42939100
2024-10-07,564.1981811523438,568.3318263939267,563.0356199616413,567.6759791031835,49964700
2024-10-08,569.5341186523438,570.1402952518803,565.9172548337782,566.8015630876895,37398700
2024-10-09,573.4789428710938,574.0453343695604,568.9180327244846,569.5241486507804,37912200
2024-10-10,572.475341796875,573.9161558957669,570.8457305312595,572.117640001393,44138100
2024-10-11,575.9034423828125,576.6486847463361,572.2566794174254,572.3958058807981,42268000
2024-10-14,580.6134033203125,581.5573891736228,577.0461496161133,577.533031622562,36217200
2024-10-15,576.1021728515625,581.1896890869497,574.8699878939491,580.8816580095407,54203600
2024-10-16,578.606201171875,579.1328682582629,575.2874222334457,576.1022278881695,30725400
2024-10-17,578.6558227539062,582.4019270642203,578.4670255981297,582.1932373716321,34393700
2024-10-18,580.8816528320312,581.6765658652295,578.8843936568359,580.3649320688628,37416800
2024-10-21,579.927734375,581.1399661656003,576.9169261394305,580.1463096888544,36439000
2024-10-22,579.6197509765625,580.7922584378235,576.6983982686804,577.3641311814339,34183800
2024-10-23,574.3235473632812,578.0199813159995,570.7761861542631,577.5728237328826,49314600
2024-10-24,575.5655517578125,576.3803573236686,572.91250602068,576.3008478263231,34979900
2024-10-25,575.3668212890625,580.7524830298728,574.4129498913522,577.82118431004,47268200
2024-10-28,577.1455688476562,579.013648071529,576.8375377335062,578.8844678641772,30174700
2024-10-29,578.0795288085938,579.2122510622435,574.7606896006656,576.1716647696521,42899700
2024-10-30,576.3307495117188,579.6197502905108,575.6152852535009,577.6025983681301,41435800
2024-10-31,565.0328979492188,571.9785478103307,564.8341545016019,571.9089845712656,60182500
2024-11-01,567.4176025390625,571.8990031889416,567.0002837782789,567.6958554782392,45667500
2024-11-04,566.1953735351562,568.8683117841309,564.2875701521782,567.5566780058409,38217000
2024-11-05,573.041748046875,573.0814724758461,566.9009578077806,567.1195331390961,39478300
2024-11-06,587.290771484375,588.1751404085513,581.6766481170673,585.4624773142872,68182000
2024-11-07,591.8317260742188,592.8651676361171,589.2382971968773,589.3178066973262,47233200
2024-11-08,594.3953857421875,595.8361998006164,592.3881801994943,592.3881801994943,46444900
2024-11-11,594.9617309570312,596.362759831691,593.2128859447075,596.0050580740726,37586800
2024-11-12,593.1136474609375,595.48844063711,590.5996671575766,594.8823246679941,43006100
2024-11-13,593.4017333984375,595.4287708447639,591.1858987893664,593.5805842924092,47388600
2024-11-14,589.5860595703125,594.0177893902365,588.8905485392219,593.5309074092812,38904100
2024-11-15,582.0343017578125,586.456085364698,580.1562763950889,585.979088998431,75988800
2024-11-18,584.4190673828125,585.75053306763,581.6268951744081,582.5012570573457,37084100
2024-11-19,586.555419921875,587.2907160283254,580.3252349064234,581.0009140487828,49412000
2024-11-20,586.754150390625,587.0422889360375,580.9213917152948,586.6349164650766,50032600
2024-11-21,589.904052734375,591.344866826489,583.7235382544677,589.6358067130162,46750300
2024-11-22,591.732421875,592.3683766226027,589.3874069721955,589.8941208684593,38226400
2024-11-25,593.7396240234375,597.0484566493915,591.4243872937958,595.7169908429067,42441400
2024-11-26,596.8397827148438,597.5154618364036,594.2761320418831,595.0014818573266,45621300
2024-11-27,595.0313110351562,597.0384558306165,593.4911556618155,596.6509759062111,34000200
2024-11-29,598.7277221679688,599.5226352519451,595.5778479906228,595.856040278423,30177400
2024-12-02,599.8009033203125,600.4865287602358,598.648227768682,599.1450560396994,31746000
2024-12-03,600.0790405273438,600.3274546400478,598.5190532697817,599.5623804135435,26906600
2024-12-04,603.8052978515625,604.0537119830409,601.1125274810446,601.7882066409081,42787600
2024-12-05,602.8116455078125,604.6201076752798,602.4539437115175,603.8053020406198,28762200
2024-12-06,603.954345703125,605.2063625778626,603.1693789132718,603.5866976555247,31241500
2024-12-09,600.8441772460938,604.0039974916313,600.2480076329648,603.8350928759075,34742700
2024-12-10,598.9761352539062,601.9571047996105,598.3104023701336,601.5298397758172,37234500
2024-12-11,603.6065673828125,604.5703850257809,601.6589789125985,601.9372318289047,28677700
2024-12-12,600.4964599609375,603.3084642377864,600.4964599609375,602.7321871244142,31543800
2024-12-13,600.3772583007812,603.2787185052333,598.9861148428745,602.5533686161162,35904700
2024-12-16,602.9407958984375,603.9245667615821,601.370862320769,602.1558291096032,43695200
2024-12-17,600.4566650390625,601.3310876116105,599.0655823267214,600.3573236481737,55773500
2024-12-18,582.5609741210938,602.5632240884986,582.1734335224694,600.1486460207312,108248700
2024-12-19,582.3820190429688,589.2382727831096,582.1336049313401,587.6086616553114,85919500
2024-12-20,589.3770751953125,593.963254751842,579.1677354036608,580.0252023798975,125716700
2024-12-23,592.9064331054688,593.5145890145251,585.8974879778806,589.1178420766572,57635800
2024-12-24,599.49658203125,599.5365010094702,593.6840502010506,594.2723074608894,33160100
2024-12-26,599.5364990234375,600.673033709029,596.286266618511,597.7019907423149,41219100
